user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,time_on_site_hours,age_group,engagement_score,engagement_level,funnel_stage,customer_stage,customer_recommendation,predicted_buyer,buyer_label
155,45,Not Specified,Mobile,2.36,8,14,0,1,0,0,2.33,85.61,1,0.04,Mid-Age Users,0.142,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
156,42,Female,Mobile,29.25,7,11,8,1,1,0,14.89,8.64,1,0.49,Mid-Age Users,0.75,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
157,56,Female,Desktop,25.03,17,13,8,1,0,1,15.35,90.36,1,0.42,Senior Users,0.88,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
158,50,Female,Mobile,4.82,19,2,5,1,0,0,6.63,81.26,1,0.08,Senior Users,0.61,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
159,18,Male,Mobile,27.73,2,9,9,1,1,1,24.75,90.3,1,0.46,Young Adults,0.716,High,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
160,44,Male,Mobile,14.07,12,4,5,0,1,1,11.7,73.09,1,0.23,Mid-Age Users,0.561,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
161,30,Female,Mobile,11.79,19,14,5,0,0,0,16.37,27.44,1,0.2,Adults,0.656,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
162,58,Female,Desktop,14.37,5,12,3,1,0,1,9.41,11.39,1,0.24,Senior Users,0.341,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
163,20,Male,Mobile,25.2,12,7,0,0,0,0,18.07,12.96,1,0.42,Young Adults,0.357,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
164,56,Female,Tablet,20.12,17,13,0,0,1,1,26.72,49.89,1,0.34,Senior Users,0.403,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
165,23,Male,Mobile,15.73,5,0,0,0,0,1,2.12,39.09,1,0.26,Young Adults,0.184,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
166,25,Male,Mobile,28.77,2,0,4,0,0,0,32.6,65.42,1,0.48,Young Adults,0.446,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
167,44,Male,Mobile,5.29,4,2,6,0,0,1,6.56,50.33,1,0.09,Mid-Age Users,0.432,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
168,26,Female,Desktop,22.62,6,8,0,0,1,1,16.35,12.53,1,0.38,Adults,0.246,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
169,54,Female,Tablet,19.45,9,8,0,0,0,1,14.65,0.22,1,0.32,Senior Users,0.272,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
170,50,Female,Desktop,6.44,10,0,5,0,0,1,6.54,12.83,1,0.11,Senior Users,0.479,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
171,59,Male,Mobile,5.95,11,3,1,1,0,0,7.69,14.67,1,0.1,Senior Users,0.269,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
172,41,Male,Tablet,26.24,2,11,1,1,0,0,27.67,71.99,1,0.44,Mid-Age Users,0.262,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
173,32,Male,Mobile,13.17,9,7,6,1,1,0,7.47,28.53,1,0.22,Adults,0.563,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
174,49,Female,Desktop,19.98,17,1,8,1,0,0,17.0,9.36,1,0.33,Senior Users,0.846,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
175,49,Male,Tablet,15.62,9,3,7,0,1,0,12.97,75.54,1,0.26,Senior Users,0.635,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
176,41,Male,Mobile,22.09,8,6,1,1,1,0,28.88,94.05,1,0.37,Mid-Age Users,0.329,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
177,58,Not Specified,Tablet,14.9,5,6,6,1,1,1,11.77,10.05,1,0.25,Senior Users,0.512,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
178,29,Male,Mobile,9.33,5,4,4,0,0,0,13.07,96.31,1,0.16,Adults,0.363,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
179,56,Male,Tablet,11.54,6,6,9,1,0,0,9.64,95.03,1,0.19,Senior Users,0.672,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
180,19,Female,Mobile,25.91,16,5,3,1,0,1,17.98,52.31,1,0.43,Young Adults,0.592,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
181,20,Female,Tablet,14.57,1,1,9,0,1,0,15.15,29.58,1,0.24,Young Adults,0.613,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
182,54,Male,Mobile,7.19,9,8,3,1,0,1,6.37,13.81,1,0.12,Senior Users,0.357,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
183,34,Female,Desktop,28.1,7,4,3,1,1,1,32.25,82.39,1,0.47,Adults,0.465,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
184,19,Male,Mobile,24.1,11,1,8,0,1,0,34.12,60.47,1,0.4,Young Adults,0.779,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
185,19,Female,Mobile,2.61,15,5,6,0,1,1,3.76,65.13,1,0.04,Young Adults,0.588,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
186,45,Male,Mobile,29.97,5,9,6,1,0,1,21.8,86.09,1,0.5,Mid-Age Users,0.612,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
187,38,Female,Desktop,21.15,19,4,3,1,0,0,14.01,44.39,1,0.35,Mid-Age Users,0.608,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
188,54,Male,Mobile,5.65,6,0,8,1,1,1,8.14,36.81,1,0.09,Senior Users,0.577,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
189,49,Female,Mobile,7.88,14,0,7,0,1,0,10.34,76.23,1,0.13,Senior Users,0.662,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
190,50,Female,Mobile,21.08,14,9,9,1,1,1,16.06,29.72,1,0.35,Senior Users,0.862,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
191,18,Female,Tablet,23.61,11,9,3,0,0,1,30.81,32.79,1,0.39,Young Adults,0.498,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
193,19,Female,Mobile,8.45,10,9,3,1,0,0,6.37,85.64,1,0.14,Young Adults,0.381,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
194,43,Female,Mobile,9.91,2,12,0,0,0,1,14.3,77.91,1,0.17,Mid-Age Users,0.098,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
195,49,Female,Mobile,18.34,4,1,4,0,1,0,15.07,29.14,1,0.31,Senior Users,0.408,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
196,23,Male,Mobile,5.98,10,6,9,1,0,0,5.86,14.36,0,0.1,Young Adults,0.698,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
197,49,Male,Mobile,4.02,1,13,2,1,0,0,4.46,39.28,1,0.07,Senior Users,0.154,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
198,21,Female,Desktop,20.69,14,5,0,0,1,1,14.3,62.46,1,0.34,Young Adults,0.359,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
199,28,Not Specified,Desktop,23.59,9,11,1,0,0,1,14.3,67.62,1,0.39,Adults,0.355,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
200,34,Male,Mobile,15.53,12,11,1,0,0,1,18.73,20.04,1,0.26,Adults,0.349,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
201,55,Male,Mobile,11.55,19,3,7,0,0,0,6.95,24.94,1,0.19,Senior Users,0.766,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
202,41,Female,Desktop,13.53,12,3,3,1,0,0,11.9,93.01,1,0.23,Mid-Age Users,0.446,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
203,22,Male,Mobile,12.26,5,11,2,0,0,0,13.63,38.51,1,0.2,Young Adults,0.272,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
204,51,Male,Desktop,28.84,4,5,3,0,0,0,41.13,31.41,1,0.48,Senior Users,0.422,Medium,Visitor,Casual Visitors,Recommend Popular Products,1,Buyer
205,23,Not Specified,Mobile,23.27,13,8,9,1,0,1,32.37,69.57,1,0.39,Young Adults,0.86,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
206,39,Female,Mobile,7.03,18,9,0,1,1,0,4.71,46.79,1,0.12,Mid-Age Users,0.331,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
207,28,Female,Mobile,12.14,12,5,0,1,1,0,13.48,24.68,1,0.2,Adults,0.27,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
208,33,Male,Desktop,16.78,16,5,4,1,0,1,10.03,40.93,1,0.28,Adults,0.587,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
209,50,Female,Mobile,18.78,6,10,6,1,0,1,14.91,49.88,1,0.31,Senior Users,0.553,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
210,26,Female,Mobile,14.58,7,0,8,1,1,0,16.0,27.96,1,0.24,Adults,0.652,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
211,23,Male,Mobile,24.49,9,4,6,1,0,1,14.24,41.85,1,0.41,Young Adults,0.639,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
212,33,Female,Desktop,23.26,10,14,4,0,0,0,32.3,51.8,1,0.39,Adults,0.535,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
213,46,Male,Tablet,15.65,5,0,2,0,0,1,20.8,74.17,1,0.26,Senior Users,0.294,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
214,20,Male,Mobile,25.78,4,10,7,1,0,1,25.09,38.49,1,0.43,Young Adults,0.624,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
215,37,Male,Mobile,22.78,11,13,6,0,1,1,22.59,54.57,1,0.38,Mid-Age Users,0.659,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
216,53,Male,Tablet,15.73,19,8,0,0,1,0,32.57,95.1,1,0.26,Senior Users,0.405,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
217,36,Male,Mobile,28.74,7,9,0,1,0,1,15.82,81.83,1,0.48,Mid-Age Users,0.302,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
218,43,Male,Mobile,8.73,13,3,2,0,1,0,5.62,23.7,1,0.15,Mid-Age Users,0.375,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
219,20,Female,Mobile,8.76,13,1,7,0,0,0,7.08,21.35,1,0.15,Young Adults,0.653,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
220,36,Female,Desktop,26.78,18,8,1,0,1,1,23.15,66.27,1,0.45,Mid-Age Users,0.518,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
222,49,Male,Desktop,27.87,13,13,3,1,1,0,18.04,54.69,1,0.46,Senior Users,0.558,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
223,24,Female,Mobile,2.83,13,10,6,0,0,1,2.27,15.42,1,0.05,Young Adults,0.557,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
224,58,Male,Mobile,19.2,5,12,9,0,0,1,25.5,36.26,1,0.32,Senior Users,0.707,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
225,50,Female,Desktop,5.19,12,9,6,1,1,0,6.67,75.94,1,0.09,Senior Users,0.557,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
226,57,Male,Mobile,15.61,1,2,7,0,1,0,18.03,49.88,1,0.26,Senior Users,0.509,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
227,56,Female,Mobile,5.52,18,12,6,1,0,0,4.57,16.52,1,0.09,Senior Users,0.654,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
228,35,Male,Desktop,4.71,17,11,3,0,1,0,2.91,42.69,1,0.08,Adults,0.466,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
229,57,Female,Desktop,1.35,10,1,6,0,1,1,2.0,44.27,1,0.02,Senior Users,0.5,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
230,18,Male,Desktop,19.28,9,5,4,1,0,0,14.49,50.86,1,0.32,Young Adults,0.493,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
231,28,Female,Tablet,11.41,8,9,9,1,1,1,15.34,46.12,1,0.19,Adults,0.702,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
232,45,Male,Desktop,4.05,15,5,6,1,0,0,5.65,50.17,1,0.07,Mid-Age Users,0.597,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
233,42,Female,Mobile,10.36,13,13,2,0,1,0,9.75,81.31,1,0.17,Mid-Age Users,0.385,Medium,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
234,40,Female,Mobile,5.9,17,11,9,1,0,1,7.97,38.95,1,0.1,Mid-Age Users,0.808,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
235,48,Female,Desktop,28.31,9,11,6,1,0,1,22.05,55.2,1,0.47,Senior Users,0.664,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
236,47,Male,Mobile,10.28,11,8,6,0,1,1,14.29,60.68,1,0.17,Senior Users,0.576,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
237,59,Male,Desktop,10.68,4,4,1,1,0,0,12.13,94.23,1,0.18,Senior Users,0.19,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
238,52,Male,Desktop,25.36,7,10,7,0,0,1,17.61,65.47,1,0.42,Senior Users,0.668,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
240,33,Male,Tablet,21.59,10,0,8,1,0,0,30.52,58.25,1,0.36,Adults,0.746,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
241,43,Female,Mobile,19.44,3,11,3,1,1,1,20.81,66.19,1,0.32,Mid-Age Users,0.344,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
242,19,Male,Mobile,15.73,1,8,8,0,1,0,35.85,0.95,1,0.26,Young Adults,0.565,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
243,18,Female,Tablet,7.0,14,12,0,1,0,0,9.06,7.53,1,0.12,Young Adults,0.268,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
244,29,Female,Mobile,29.68,13,4,4,0,1,0,38.21,1.9,1,0.49,Adults,0.625,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
245,22,Male,Mobile,25.1,5,1,9,1,1,1,23.96,4.83,1,0.42,Young Adults,0.746,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
246,54,Female,Mobile,18.08,8,0,6,1,0,0,22.42,8.97,1,0.3,Senior Users,0.58,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
247,49,Male,Desktop,20.21,12,8,3,0,1,0,21.19,95.78,1,0.34,Senior Users,0.491,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
248,26,Male,Desktop,19.82,6,9,6,0,0,0,18.13,20.67,1,0.33,Adults,0.56,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
249,58,Male,Desktop,2.69,2,0,8,1,1,0,1.79,20.46,1,0.04,Senior Users,0.494,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
250,52,Female,Desktop,7.32,4,2,4,0,0,1,10.31,85.74,1,0.12,Senior Users,0.334,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
251,36,Male,Mobile,28.88,5,14,4,1,1,1,26.42,75.28,1,0.48,Mid-Age Users,0.494,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
252,33,Male,Desktop,16.5,11,11,1,1,0,0,12.2,67.58,1,0.28,Adults,0.339,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
253,20,Male,Desktop,11.97,13,5,4,0,0,0,8.89,42.17,1,0.2,Young Adults,0.507,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
254,37,Female,Mobile,23.1,8,9,7,0,1,0,17.14,3.12,1,0.38,Mid-Age Users,0.669,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
255,41,Male,Mobile,16.21,5,3,3,0,0,0,8.15,82.65,1,0.27,Mid-Age Users,0.354,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
256,50,Female,Tablet,1.38,6,13,1,1,0,1,1.29,86.08,1,0.02,Senior Users,0.159,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
257,41,Female,Desktop,22.35,15,8,7,1,0,1,31.08,48.18,1,0.37,Mid-Age Users,0.775,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
258,28,Male,Desktop,22.23,16,14,3,0,1,1,11.67,64.49,1,0.37,Adults,0.567,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
259,25,Female,Desktop,5.79,11,1,4,0,0,1,8.43,47.77,1,0.1,Young Adults,0.435,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
260,53,Female,Mobile,28.74,7,13,6,1,1,1,19.52,29.62,1,0.48,Senior Users,0.635,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
261,55,Male,Desktop,7.49,6,10,4,1,1,1,9.13,49.88,1,0.12,Senior Users,0.367,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
262,57,Male,Mobile,14.27,12,11,9,0,1,0,18.34,68.86,1,0.24,Senior Users,0.785,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
263,37,Male,Mobile,4.33,4,14,3,0,0,0,5.35,15.46,1,0.07,Mid-Age Users,0.259,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
265,42,Male,Mobile,11.89,11,3,3,1,0,1,14.31,77.6,1,0.2,Mid-Age Users,0.42,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
266,52,Female,Desktop,11.24,12,0,9,0,1,0,10.94,47.56,1,0.19,Senior Users,0.764,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
267,42,Female,Mobile,24.98,2,6,3,1,1,0,16.29,15.69,1,0.42,Mid-Age Users,0.365,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
268,46,Female,Mobile,1.28,11,13,1,1,1,0,0.9,86.97,1,0.02,Senior Users,0.238,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
269,35,Female,Mobile,24.14,13,3,4,1,0,1,12.7,67.39,1,0.4,Adults,0.588,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
270,35,Female,Mobile,17.57,11,4,7,0,1,1,14.62,63.25,1,0.29,Adults,0.68,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
271,19,Male,Mobile,29.6,9,14,3,1,0,0,36.35,65.17,1,0.49,Young Adults,0.506,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,1,Buyer
272,52,Male,Mobile,18.09,16,11,1,0,0,0,26.58,24.51,1,0.3,Senior Users,0.429,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
273,33,Female,Tablet,2.61,5,0,8,1,1,1,1.65,49.23,0,0.04,Adults,0.541,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
274,58,Female,Mobile,2.47,12,1,5,1,1,1,2.11,32.6,1,0.04,Senior Users,0.484,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
275,53,Male,Mobile,26.61,3,11,2,0,1,0,18.13,49.88,1,0.44,Senior Users,0.336,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
276,50,Male,Mobile,25.4,16,3,0,0,0,1,32.03,58.88,1,0.42,Senior Users,0.422,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
277,21,Female,Desktop,11.03,19,1,4,1,0,1,15.66,71.73,1,0.18,Young Adults,0.596,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
278,50,Female,Mobile,18.92,17,13,5,0,0,0,11.62,49.88,1,0.32,Senior Users,0.672,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
279,31,Male,Desktop,15.2,11,13,8,0,1,0,21.33,48.37,0,0.25,Adults,0.719,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
280,38,Male,Desktop,29.05,19,12,4,0,0,0,22.41,80.49,1,0.48,Mid-Age Users,0.716,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
281,37,Female,Mobile,28.55,18,0,8,1,0,1,20.64,61.54,1,0.48,Mid-Age Users,0.919,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
282,25,Male,Mobile,29.53,9,9,0,0,0,0,16.44,49.88,1,0.49,Young Adults,0.339,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
283,24,Male,Tablet,26.13,13,0,9,1,0,0,15.17,29.07,1,0.44,Young Adults,0.879,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
284,38,Female,Desktop,27.38,6,5,3,0,1,1,15.59,82.7,1,0.46,Mid-Age Users,0.444,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
285,34,Female,Desktop,7.3,3,1,0,0,1,1,6.91,94.12,0,0.12,Adults,0.096,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
286,50,Female,Mobile,25.1,12,2,1,1,1,0,29.08,54.8,0,0.42,Senior Users,0.412,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
287,29,Male,Mobile,21.56,9,4,1,1,0,0,14.76,38.55,1,0.36,Adults,0.341,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
288,39,Female,Mobile,28.92,9,2,9,0,0,0,20.75,62.5,1,0.48,Mid-Age Users,0.835,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
289,39,Male,Mobile,17.57,15,5,0,1,1,1,11.82,48.35,1,0.29,Mid-Age Users,0.354,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
290,47,Female,Mobile,3.47,1,6,0,1,1,1,4.53,84.17,1,0.06,Senior Users,0.039,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
291,55,Female,Desktop,18.32,18,9,9,0,0,0,11.67,83.3,1,0.31,Senior Users,0.906,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
292,55,Male,Mobile,20.91,15,5,2,0,0,0,11.99,45.62,1,0.35,Senior Users,0.487,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
293,25,Male,Desktop,7.39,8,1,5,1,0,1,3.97,80.46,1,0.12,Young Adults,0.453,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
294,44,Female,Desktop,12.43,11,8,0,0,1,1,6.71,19.3,1,0.21,Mid-Age Users,0.257,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
295,44,Female,Mobile,18.36,17,1,0,1,0,0,19.22,37.39,1,0.31,Mid-Age Users,0.391,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
296,51,Male,Desktop,11.85,14,5,2,1,0,1,7.04,7.96,1,0.2,Senior Users,0.411,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
298,47,Male,Desktop,4.86,5,8,1,0,0,0,6.48,97.52,1,0.08,Senior Users,0.167,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
299,50,Male,Mobile,28.28,2,1,5,1,0,1,41.52,57.68,1,0.47,Senior Users,0.498,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
300,45,Female,Mobile,22.76,15,8,2,0,1,1,30.97,76.65,1,0.38,Mid-Age Users,0.5,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
